,Code,Company,SecurityID,MarketCapFull,MarketCapFreeFloat,Industry
3139,540079,Sprayking Agro Equipment Ltd,SPRAYKING,185.20 Cr.,118.53 Cr.,Capital Goods
3140,540080,Dhatre Udyog Ltd,DHATRE,264.11 Cr.,26.41 Cr.,Capital Goods
3141,540081,SAB Events & Governance Now Media Ltd,SABEVENTS,7.99 Cr.,5.11 Cr.,"Media, Entertainment & Publication"
3142,540082,Riddhi Steel and Tube Ltd,RSTL,34.07 Cr.,9.20 Cr.,Capital Goods
3143,540083,TV Vision Ltd,TVVISION,18.64 Cr.,11.74 Cr.,"Media, Entertainment & Publication"
3144,540097,Visco Trade Associates Ltd,VISCO,160.20 Cr.,52.87 Cr.,Financial Services
3145,540108,Tiaan Consumer Ltd,TIAANC,6.34 Cr.,6.34 Cr.,Fast Moving Consumer Goods
3146,540115,L&T Technology Services Ltd,LTTS,"50,526.01 Cr.","13,136.76 Cr.",Information Technology
3147,540124,G N A Axles Ltd,GNA,"1,784.63 Cr.",571.08 Cr.,Automobile and Auto Components
3148,540125,Radhika Jeweltech Ltd,RADHIKAJWE,757.21 Cr.,196.87 Cr.,Consumer Durables
3149,540132,Sabrimala Industries India Ltd,SIIL,11.16 Cr.,11.16 Cr.,Services
3150,540133,ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"81,582.57 Cr.","22,027.29 Cr.",Financial Services
3151,540134,Ishaan Infrastructures and Shelters Ltd,IISL,4.14 Cr.,4.06 Cr.,Construction
3152,540135,ARC Finance Ltd,ARCFIN,44.94 Cr.,39.55 Cr.,Financial Services
3153,540136,HPL Electric & Power Ltd,HPL,"2,353.08 Cr.",635.33 Cr.,Consumer Durables
3154,540143,Sagarsoft (India) Ltd,SAGARSOFT,139.99 Cr.,53.20 Cr.,Information Technology
3155,540144,DRA Consultants Ltd,DRA,43.76 Cr.,11.82 Cr.,Services
3156,540145,Valiant Organics Ltd,VALIANTORG,"1,187.24 Cr.",498.64 Cr.,Chemicals
3157,540146,Aditya Consumer Marketing Ltd,ACML,169.67 Cr.,76.35 Cr.,Consumer Services
3158,540147,Shashijit Infraprojects Ltd,SHASHIJIT,32.84 Cr.,16.09 Cr.,Construction
3159,540151,Diksat Transworld Ltd,DIKSAT,221.65 Cr.,64.28 Cr.,"Media, Entertainment & Publication"
3160,540153,Endurance Technologies Ltd,ENDURANCE,"27,770.36 Cr.","6,942.59 Cr.",Automobile and Auto Components
3161,540159,Purple Entertainment Ltd,PURPLE,5.19 Cr.,5.19 Cr.,"Media, Entertainment & Publication"
3162,540173,PNB Housing Finance Ltd,PNBHOUSING,"20,407.80 Cr.","7,959.04 Cr.",Financial Services
3163,540174,Southern Infosys Ltd,SOUTHERNIN,8.53 Cr.,1.96 Cr.,Information Technology
3164,540175,Regency Fincorp Ltd,REGENCY,43.38 Cr.,7.81 Cr.,Financial Services
3165,540180,Varun Beverages Ltd,VBL,"1,89,427.07 Cr.","70,088.02 Cr.",Fast Moving Consumer Goods
3166,540190,Franklin Industries Ltd,FRANKLININD,18.33 Cr.,18.33 Cr.,Services
3167,540192,LKP Securities Ltd,LKPSEC,180.14 Cr.,50.44 Cr.,Financial Services
3168,540198,Osiajee Texfab Ltd,OSIAJEE,21.04 Cr.,14.94 Cr.,Textiles
3169,540203,Sheela Foam Ltd,SFL,"9,843.63 Cr.","3,445.27 Cr.",Consumer Durables
3170,540204,Eiko Lifesciences Ltd,EIKO,66.46 Cr.,50.51 Cr.,Chemicals
3171,540205,Aditya Vision Ltd,AVL,"4,477.77 Cr.","1,432.89 Cr.",Consumer Services
3172,540210,Heads UP Ventures Ltd,HEADSUP,32.95 Cr.,23.39 Cr.,Textiles
3173,540212,TCI Express Ltd,TCIEXP,"3,988.19 Cr.","1,196.46 Cr.",Services
3174,540222,Laurus Labs Ltd,LAURUSLABS,"23,558.20 Cr.","17,197.48 Cr.",Healthcare
3175,540243,New Light Apparels Ltd,NEWLIGHT,4.80 Cr.,4.80 Cr.,Services
3176,540252,Veeram Securities Ltd,VSL,66.34 Cr.,30.52 Cr.,Consumer Durables
3177,540259,Shangar Decor Ltd,SHANGAR,7.22 Cr.,5.56 Cr.,Services
3178,540266,Globe Commercials Ltd,GLCL,14.79 Cr.,13.61 Cr.,Services
3179,540268,TruCap Finance Ltd,TRU,720.80 Cr.,317.15 Cr.,Financial Services
3180,540269,Super Fine Knitters Ltd,SKL,15.70 Cr.,5.18 Cr.,Consumer Durables
3181,540293,Pricol Ltd,PRICOLLTD,"5,246.39 Cr.","3,147.83 Cr.",Automobile and Auto Components
3182,540310,Classic Filaments Ltd,CFL,20.48 Cr.,18.02 Cr.,Textiles
3183,540311,JITF Infralogistics Ltd,JITFINFRA,"1,788.59 Cr.",661.78 Cr.,Utilities
3184,540332,Tanvi Foods (India) Ltd,TANVI,245.37 Cr.,39.26 Cr.,Fast Moving Consumer Goods
3185,540358,RMC Switchgears Ltd,RMC,555.36 Cr.,216.59 Cr.,Capital Goods
3186,540359,Parmax Pharma Ltd,PARMAX,11.15 Cr.,7.69 Cr.,Healthcare
3187,540360,Leading Leasing Finance And Investment Company Ltd,LLFICL,25.39 Cr.,25.39 Cr.,Financial Services
3188,540361,Danube Industries Ltd,DANUBE,35.34 Cr.,21.56 Cr.,Services
3189,540366,Music Broadcast Ltd,RADIOCITY,628.80 Cr.,163.49 Cr.,"Media, Entertainment & Publication"
3190,540376,Avenue Supermarts Ltd,DMART,"2,96,415.42 Cr.","68,175.55 Cr.",Consumer Services
3191,540377,IFL Enterprises Ltd,IFL,47.03 Cr.,40.44 Cr.,Services
3192,540386,Ontic Finserve Ltd,ONTIC,5.67 Cr.,5.67 Cr.,Financial Services
3193,540393,Sarthak Metals Ltd,SMLT,323.15 Cr.,80.79 Cr.,Capital Goods
3194,540395,Chemcrux Enterprises Ltd,CHEMCRUX,402.21 Cr.,108.60 Cr.,Chemicals
3195,540396,Manomay Tex India Ltd,MANOMAY,362.69 Cr.,141.45 Cr.,Textiles
3196,540401,Maximus International Ltd,MAXIMUS,250.18 Cr.,95.07 Cr.,Services
3197,540403,CL Educate Ltd,CLEDUCATE,462.96 Cr.,212.96 Cr.,Consumer Services
3198,540404,Prime Fresh Ltd,PRIMEFRESH,347.97 Cr.,128.75 Cr.,Fast Moving Consumer Goods
3199,540425,Shankara Building Products Ltd,SHANKARA,"1,675.51 Cr.",787.49 Cr.,Consumer Services
3200,540481,Classic Leasing & Finance Ltd,CLFL,4.50 Cr.,1.85 Cr.,Financial Services
3201,540492,Starlineps Enterprises Ltd,STARLENT,493.21 Cr.,310.72 Cr.,Metals & Mining
3202,540497,S Chand and Company Ltd,SCHAND,840.81 Cr.,378.37 Cr.,"Media, Entertainment & Publication"
3203,540515,Kanungo Financiers Ltd,KANUNGO,2.55 Cr.,2.02 Cr.,Financial Services
3204,540519,Meera Industries Ltd,MEERA,47.57 Cr.,16.65 Cr.,Capital Goods
3205,540530,Housing & Urban Development Corporation Ltd,HUDCO,"45,663.34 Cr.","11,415.83 Cr.",Financial Services
3206,540544,PSP Projects Ltd,PSPPROJECT,"2,453.76 Cr.",834.28 Cr.,Construction
3207,540545,Bhakti Gems and Jewellery Ltd,BGJL,27.81 Cr.,16.41 Cr.,Consumer Durables
3208,540550,Yug Decor Ltd,YUG,44.83 Cr.,13.90 Cr.,Chemicals
3209,540570,Variman Global Enterprises Ltd,VARIMAN,507.47 Cr.,324.78 Cr.,Services
3210,540575,Star Cement Ltd,STARCEMENT,"9,191.06 Cr.","1,838.21 Cr.",Construction Materials
3211,540590,Riddhi Corporate Services Ltd,RIDDHICORP,125.91 Cr.,40.29 Cr.,Information Technology
3212,540595,Tejas Networks Ltd,TEJASNET,"17,548.79 Cr.","7,721.47 Cr.",Telecommunication
3213,540596,Eris Lifesciences Ltd,ERIS,"12,143.60 Cr.","4,007.39 Cr.",Healthcare
3214,540597,Containerway International Ltd,CONTAINER,6.74 Cr.,2.49 Cr.,Services
3215,540602,GTPL Hathway Ltd,GTPL,"2,014.21 Cr.",483.41 Cr.,"Media, Entertainment & Publication"
3216,540611,AU Small Finance Bank Ltd,AUBANK,"44,546.41 Cr.","32,073.42 Cr.",Financial Services
3217,540613,Gautam Exim Ltd,GEL,19.58 Cr.,5.29 Cr.,Services
3218,540614,G G Engineering Ltd,GGENG,197.01 Cr.,163.52 Cr.,Capital Goods
3219,540615,7NR Retail Ltd,7NR,155.16 Cr.,136.54 Cr.,Consumer Services
3220,540642,Salasar Techno Engineering Ltd,SALASAR,"3,294.38 Cr.","1,218.92 Cr.",Capital Goods
3221,540647,Ganges Securities Ltd,GANGESSECU,145.50 Cr.,46.56 Cr.,Fast Moving Consumer Goods
3222,540648,Palash Securities Ltd,PALASHSECU,133.39 Cr.,37.35 Cr.,Fast Moving Consumer Goods
3223,540649,Avadh Sugar & Energy Ltd,AVADHSUGAR,"1,176.28 Cr.",458.75 Cr.,Fast Moving Consumer Goods
3224,540650,Magadh Sugar & Energy Ltd,MAGADSUGAR,837.18 Cr.,326.50 Cr.,Fast Moving Consumer Goods
3225,540653,Sintex Plastics Technology Ltd,SPTL,73.79 Cr.,73.79 Cr.,Capital Goods
3226,540654,Globalspace Technologies Ltd,GSTL,71.32 Cr.,31.38 Cr.,Information Technology
3227,540673,SIS Ltd,SIS,"6,823.15 Cr.","1,910.48 Cr.",Services
3228,540678,Cochin Shipyard Ltd,COCHINSHIP,"35,592.20 Cr.","9,609.89 Cr.",Capital Goods
3229,540679,SMS Lifesciences India Ltd,SMSLIFE,203.27 Cr.,58.95 Cr.,Healthcare
3230,540680,KIOCL Ltd,KIOCL,"27,297.14 Cr.",272.97 Cr.,Metals & Mining
3231,540686,Smruthi Organics Ltd,SMRUTHIORG,175.59 Cr.,61.46 Cr.,Healthcare
3232,540691,Aditya Birla Capital Ltd,ABCAPITAL,"60,124.46 Cr.","16,233.60 Cr.",Financial Services
3233,540692,Apex Frozen Foods Ltd,APEX,682.66 Cr.,184.32 Cr.,Fast Moving Consumer Goods
3234,540693,Shish Industries Ltd,SHISHIND,511.80 Cr.,168.90 Cr.,Capital Goods
3235,540694,ANG Lifesciences India Ltd,ANG,74.69 Cr.,21.66 Cr.,Healthcare
3236,540695,Dhruv Wellness Ltd,DWL,12.18 Cr.,3.29 Cr.,Services
3237,540696,KCD Industries India Ltd,KCDGROUP,30.06 Cr.,23.75 Cr.,Services
3238,540699,Dixon Technologies (India) Ltd,DIXON,"51,278.17 Cr.","31,792.47 Cr.",Consumer Durables
3239,540700,Bharat Road Network Ltd,BRNL,462.14 Cr.,212.59 Cr.,Construction
3240,540702,Lasa Supergenerics Ltd,LASA,127.66 Cr.,48.51 Cr.,Healthcare
3241,540703,Pro Clb Global Ltd,PROCLB,3.81 Cr.,2.55 Cr.,Services
3242,540704,Matrimony.com Ltd,MATRIMONY,"1,265.17 Cr.",607.28 Cr.,Consumer Services
3243,540709,Reliance Home Finance Ltd,RHFL,195.76 Cr.,193.81 Cr.,Financial Services
3244,540710,Capacite Infraprojects Ltd,CAPACITE,"2,628.22 Cr.","1,419.24 Cr.",Construction
3245,540715,Sagar Diamonds Ltd,SAGAR,40.46 Cr.,10.92 Cr.,Consumer Durables
3246,540716,ICICI Lombard General Insurance Company Ltd,ICICIGI,"83,346.16 Cr.","43,340.00 Cr.",Financial Services
3247,540717,Polo Queen Industrial and Fintech Ltd,PQIF,"1,683.45 Cr.",420.86 Cr.,Services
3248,540718,AKM Creations Ltd,AKM,97.32 Cr.,59.36 Cr.,Textiles
3249,540719,SBI Life Insurance Company Ltd,SBILIFE,"1,41,732.40 Cr.","63,779.58 Cr.",Financial Services
3250,540724,Prataap Snacks Ltd,DIAMONDYD,"2,164.01 Cr.",779.04 Cr.,Fast Moving Consumer Goods
3251,540725,Share India Securities Ltd,SHAREINDIA,"6,441.02 Cr.","1,932.31 Cr.",Financial Services
3252,540726,Trident Texofab Ltd,TTFL,49.77 Cr.,18.91 Cr.,Textiles
3253,540727,Poojawestern Metaliks Ltd,POOJA,60.99 Cr.,23.18 Cr.,Capital Goods
3254,540728,Sayaji Industries Ltd,SAYAJIIND,120.71 Cr.,26.56 Cr.,Fast Moving Consumer Goods
3255,540729,Vanta Bioscience Ltd,VANTABIO,39.77 Cr.,12.33 Cr.,Healthcare
3256,540730,Mehai Technology Ltd,MEHAI,28.24 Cr.,13.56 Cr.,Services
3257,540735,IRIS Business Services Ltd,IRIS,269.89 Cr.,170.03 Cr.,Information Technology
3258,540737,Shree Ganesh Remedies Ltd,SGRL,809.43 Cr.,259.02 Cr.,Healthcare
3259,540738,Shreeji Translogistics Ltd,STL,220.83 Cr.,59.62 Cr.,Services
3260,540743,Godrej Agrovet Ltd,GODREJAGRO,"10,450.50 Cr.","1,776.59 Cr.",Fast Moving Consumer Goods
3261,540749,MAS Financial Services Ltd,MASFIN,"4,997.48 Cr.","1,299.34 Cr.",Financial Services
3262,540750,Indian Energy Exchange Ltd,IEX,"14,261.89 Cr.","12,122.60 Cr.",Financial Services
3263,540755,General Insurance Corporation of India,GICRE,"59,877.67 Cr.","8,382.87 Cr.",Financial Services
3264,540757,Sheetal Cool Products Ltd,SCPL,443.84 Cr.,150.90 Cr.,Fast Moving Consumer Goods
3265,540762,Tube Investments of India Ltd,TIINDIA,"70,276.56 Cr.","38,652.11 Cr.",Automobile and Auto Components
3266,540767,Nippon Life India Asset Management Ltd,NAM-INDIA,"36,516.14 Cr.","9,859.36 Cr.",Financial Services
3267,540768,Mahindra Logistics Ltd,MAHLOG,"3,398.61 Cr.","1,427.42 Cr.",Services
3268,540769,The New India Assurance Company Ltd,NIACL,"40,244.16 Cr.","6,036.62 Cr.",Financial Services
3269,540774,IFGL Refractories Ltd,IFGLEXPOR,"2,341.11 Cr.",608.69 Cr.,Capital Goods
3270,540775,Khadim India Ltd,KHADIM,633.16 Cr.,234.27 Cr.,Consumer Durables
3271,540776,5paisa Capital Ltd,5PAISA,"1,678.39 Cr.",537.08 Cr.,Financial Services
3272,540777,HDFC Life Insurance Company Ltd,HDFCLIFE,"1,26,464.76 Cr.","56,909.14 Cr.",Financial Services
3273,540782,Sanghvi Brands Ltd,SBRANDS,22.14 Cr.,10.41 Cr.,Consumer Services
3274,540786,Sharika Enterprises Ltd,SHARIKA,40.83 Cr.,18.37 Cr.,Services
3275,540788,Aspira Pathlab & Diagnostics Ltd,ASPIRA,32.53 Cr.,16.91 Cr.,Healthcare
3276,540789,Diligent Media Corporation Ltd,DNAMEDIA,50.03 Cr.,19.01 Cr.,"Media, Entertainment & Publication"
3277,540795,Dynamic Cables Ltd,DYCL,,,Capital Goods
3278,540796,Ratnabhumi Developers Ltd,RATNABHUMI,181.94 Cr.,47.30 Cr.,Realty
3279,540797,Shalby Ltd,SHALBY,"3,017.79 Cr.",754.45 Cr.,Healthcare
3280,540798,Future Supply Chain Solutions Ltd,FSC,26.94 Cr.,20.75 Cr.,Services
3281,540809,MRC Agrotech Ltd,MRCAGRO,14.51 Cr.,11.46 Cr.,Services
3282,540811,Diggi Multitrade Ltd,DML,22.84 Cr.,12.56 Cr.,Services
3283,540821,Sadhna Broadcast Ltd,SADHNA,42.11 Cr.,30.74 Cr.,"Media, Entertainment & Publication"
3284,540823,Vitesse Agro Ltd,VITESSE,5.38 Cr.,1.94 Cr.,Services
3285,540824,Astron Paper & Board Mill Ltd,ASTRON,108.58 Cr.,79.26 Cr.,Forest Materials
3286,540829,Chandrima Mercantiles Ltd,CHANDRIMA,2.12 Cr.,2.12 Cr.,Services
3287,540850,Jhandewalas Foods Ltd,JFL,154.93 Cr.,52.68 Cr.,Fast Moving Consumer Goods
3288,540879,Apollo Micro Systems Ltd,APOLLO,"3,098.89 Cr.",929.67 Cr.,Capital Goods
3289,540900,Newgen Software Technologies Ltd,NEWGEN,"11,278.06 Cr.","4,962.35 Cr.",Information Technology
3290,540901,Praxis Home Retail Ltd,PRAXIS,242.67 Cr.,162.59 Cr.,Consumer Services
3291,540902,Amber Enterprises India Ltd,AMBER,"12,745.16 Cr.","6,882.39 Cr.",Consumer Durables
3292,540903,CRP Risk Management Ltd,CRPRISK,29.57 Cr.,10.35 Cr.,Services
3293,540904,Tirupati Foam Ltd,TIRUFOAM,34.00 Cr.,9.86 Cr.,Consumer Durables
3294,540914,SRU Steels Ltd,SRUSTEELS,12.49 Cr.,11.87 Cr.,Services
3295,540923,Ashoka Metcast Ltd,ASHOKAMET,45.62 Cr.,20.98 Cr.,Metals & Mining
3296,540935,Galaxy Surfactants Ltd,GALAXYSURF,"9,229.58 Cr.","2,676.58 Cr.",Chemicals
3297,540936,Gautam Gems Ltd,GGL,41.02 Cr.,23.79 Cr.,Consumer Durables
3298,540937,Medico Remedies Ltd,MEDICO,386.29 Cr.,104.30 Cr.,Healthcare
3299,540938,Gujarat Hy-Spin Ltd,GUJHYSPIN,17.42 Cr.,6.10 Cr.,Textiles
3300,540952,Lorenzini Apparels Ltd,LAL,403.94 Cr.,149.46 Cr.,Textiles
3301,540953,Kenvi Jewels Ltd,KENVI,75.07 Cr.,26.27 Cr.,Consumer Durables
3302,540954,The Indian Wood Products Company Ltd,IWP,202.73 Cr.,54.74 Cr.,Forest Materials
3303,540955,Tasty Dairy Specialities Ltd,TDSL,22.25 Cr.,8.01 Cr.,Fast Moving Consumer Goods
3304,540956,Bhatia Communications & Retail (India) Ltd,BHATIA,274.58 Cr.,71.39 Cr.,Consumer Services
3305,540961,Shiva Mills Ltd,SHIVAMILLS,79.50 Cr.,19.88 Cr.,Textiles
3306,540975,Aster DM Healthcare Ltd,ASTERDM,"17,932.52 Cr.","4,124.48 Cr.",Healthcare
3307,540980,The Yamuna Syndicate Ltd,YSL,814.52 Cr.,195.48 Cr.,Services
3308,541005,Kanco Tea & Industries Ltd,KANCOTEA,36.65 Cr.,9.90 Cr.,Fast Moving Consumer Goods
3309,541019,H.G. Infra Engineering Ltd,HGINFRA,"7,669.99 Cr.","1,917.50 Cr.",Construction
3310,541083,Inflame Appliances Ltd,INFLAME,366.46 Cr.,205.22 Cr.,Consumer Durables
3311,541096,Bharat Parenterals Ltd,BPLPHARMA,992.81 Cr.,258.13 Cr.,Healthcare
3312,541143,Bharat Dynamics Ltd,BDL,"36,998.99 Cr.","9,249.75 Cr.",Capital Goods
3313,541144,Active Clothing Co Ltd,ACTIVE,191.11 Cr.,49.69 Cr.,Textiles
3314,541152,Goyal Aluminiums Ltd,GOYALALUM,128.60 Cr.,38.58 Cr.,Services
3315,541153,Bandhan Bank Ltd,BANDHANBNK,"29,674.06 Cr.","15,430.51 Cr.",Financial Services
3316,541154,Hindustan Aeronautics Ltd,HAL,"2,66,520.21 Cr.","74,625.66 Cr.",Capital Goods
3317,541161,KBC Global Ltd,KBCGLOBAL,224.46 Cr.,193.04 Cr.,Realty
3318,541163,Sandhar Technologies Ltd,SANDHAR,"3,063.11 Cr.",918.93 Cr.,Automobile and Auto Components
3319,541167,Yasho Industries Ltd,YASHO,"2,162.54 Cr.",605.51 Cr.,Chemicals
3320,541178,Benara Bearings and Pistons Ltd,BENARA,30.67 Cr.,9.20 Cr.,Capital Goods
3321,541179,ICICI Securities Ltd,ISEC,"23,588.88 Cr.","5,897.22 Cr.",Financial Services
3322,541195,Mishra Dhatu Nigam Ltd,MIDHANI,"8,284.17 Cr.","2,153.89 Cr.",Capital Goods
3323,541196,Lex Nimble Solutions Ltd,LEX,32.05 Cr.,7.69 Cr.,Services
3324,541206,Orissa Bengal Carrier Ltd,OBCL,109.23 Cr.,34.95 Cr.,Services
3325,541228,Taylormade Renewables Ltd,TRL,675.22 Cr.,222.82 Cr.,Capital Goods
3326,541233,Lemon Tree Hotels Ltd,LEMONTREE,"11,447.96 Cr.","7,097.74 Cr.",Consumer Services
3327,541269,Chemfab Alkalis Ltd,CHEMFAB,879.42 Cr.,228.65 Cr.,Chemicals
3328,541276,Hardwyn India Ltd,HARDWYN,"1,082.93 Cr.",606.44 Cr.,Consumer Durables
3329,541299,Dr Lalchandani Labs Ltd,DLCL,9.03 Cr.,3.52 Cr.,Healthcare
3330,541301,Orient Electric Ltd,ORIENTELEC,"4,650.31 Cr.","2,511.17 Cr.",Consumer Durables
3331,541302,Dhruv Consultancy Services Ltd,DHRUV,168.90 Cr.,55.74 Cr.,Services
3332,541303,Akshar Spintex Ltd,AKSHAR,71.10 Cr.,41.95 Cr.,Textiles
3333,541304,Indo Us Bio-Tech Ltd,INDOUS,471.22 Cr.,141.37 Cr.,Fast Moving Consumer Goods
3334,541336,Indostar Capital Finance Ltd,INDOSTAR,"3,142.42 Cr.",785.61 Cr.,Financial Services
3335,541337,Milestone Furniture Ltd,MILEFUR,4.72 Cr.,4.72 Cr.,Consumer Durables
3336,541338,U. H. Zaveri Ltd,UHZAVERI,27.51 Cr.,12.66 Cr.,Consumer Durables
3337,541347,Parvati Sweetners and Power Ltd,PARVATI,164.36 Cr.,59.17 Cr.,Fast Moving Consumer Goods
3338,541352,Megastar Foods Ltd,MEGASTAR,285.41 Cr.,82.77 Cr.,Fast Moving Consumer Goods
3339,541353,Innovators Facade Systems Ltd,INNOVATORS,362.26 Cr.,130.41 Cr.,Capital Goods
3340,541400,Zim Laboratories Ltd,ZIMLAB,595.87 Cr.,369.44 Cr.,Healthcare
3341,541402,Affordable Robotic & Automation Ltd,AFFORDABLE,596.90 Cr.,232.79 Cr.,Capital Goods
3342,541403,Dollar Industries Ltd,DOLLAR,"3,171.28 Cr.",856.25 Cr.,Textiles
3343,541418,Nakoda Group of Industries Ltd,NGIL,69.28 Cr.,27.71 Cr.,Fast Moving Consumer Goods
3344,541444,Palm Jewels Ltd,PALMJEWELS,18.79 Cr.,9.96 Cr.,Services
3345,541445,Waa Solar Ltd,WAA,236.02 Cr.,70.80 Cr.,Power
3346,541450,Adani Green Energy Ltd,ADANIGREEN,"2,86,012.90 Cr.","65,782.97 Cr.",Power
3347,541503,Unick Fix-A-Form And Printers Ltd,UNICK,33.98 Cr.,21.75 Cr.,"Media, Entertainment & Publication"
3348,541540,Solara Active Pharma Sciences Ltd,SOLARA,"1,949.74 Cr.","1,111.35 Cr.",Healthcare
3349,541546,Gayatri Highways Ltd,GAYAHWS,24.92 Cr.,9.72 Cr.,Services
3350,541556,RITES Ltd,RITES,"16,697.38 Cr.","4,675.27 Cr.",Construction
3351,541557,Fine Organic Industries Ltd,FINEORG,"13,724.94 Cr.","3,431.23 Cr.",Chemicals
3352,541578,Varroc Engineering Ltd,VARROC,"7,853.22 Cr.","1,963.31 Cr.",Automobile and Auto Components
3353,541601,Rajnish Wellness Ltd,RAJNISH,524.10 Cr.,440.24 Cr.,Healthcare
3354,541627,Hi-Tech Winding Systems Ltd,HITECHWIND,1.24 Cr.,1.13 Cr.,Forest Materials
3355,541634,Raw Edge Industrial Solutions Ltd,RAWEDGE,34.75 Cr.,9.38 Cr.,Metals & Mining
3356,541700,TCNS Clothing Co. Ltd,TCNSBRANDS,"2,929.56 Cr.",820.28 Cr.,Textiles
3357,541701,Supershakti Metaliks Ltd,SUPERSHAKT,576.26 Cr.,161.35 Cr.,Capital Goods
3358,541702,Ashnisha Industries Ltd,ASHNI,68.68 Cr.,39.15 Cr.,Services
3359,541703,Ganesh Films India Ltd,RACONTEUR,6.02 Cr.,3.43 Cr.,Consumer Services
3360,541729,HDFC Asset Management Company Ltd,HDFCAMC,"79,339.19 Cr.","37,289.42 Cr.",Financial Services
3361,541735,Vivanta Industries Ltd,VIVANTA,54.88 Cr.,48.29 Cr.,Construction
3362,541741,Tinna Trade Ltd,TINNATFL,135.24 Cr.,35.16 Cr.,Services
3363,541770,CreditAccess Grameen Ltd,CREDITACC,"23,402.91 Cr.","7,722.96 Cr.",Financial Services
3364,541771,Amin Tannery Ltd,AMINTAN,28.18 Cr.,10.71 Cr.,Consumer Durables
3365,541778,Deep Polymers Ltd,DEEP,228.69 Cr.,80.04 Cr.,Chemicals
3366,541865,Add-Shop ERetail Ltd,ASRL,67.58 Cr.,49.34 Cr.,Consumer Services
3367,541890,Space Incubatrics Technologies Ltd,SPACEINCUBA,6.44 Cr.,4.96 Cr.,Information Technology
3368,541929,Synergy Green Industries Ltd,SGIL,532.56 Cr.,138.47 Cr.,Capital Goods
3369,541956,IRCON International Ltd,IRCON,"23,588.13 Cr.","8,255.85 Cr.",Construction
3370,541967,Sky Gold Ltd,SKYGOLD,"1,427.88 Cr.",528.32 Cr.,Consumer Durables
3371,541974,Manorama Industries Ltd,MANORAMA,"3,834.30 Cr.","1,342.01 Cr.",Fast Moving Consumer Goods
3372,541983,Innovative Ideals and Services (India) Ltd,INNOVATIVE,41.90 Cr.,34.78 Cr.,Services
3373,541988,AAVAS Financiers Ltd,AAVAS,"12,702.71 Cr.","7,748.66 Cr.",Financial Services
3374,542011,Garden Reach Shipbuilders & Engineers Ltd,GRSE,"11,460.35 Cr.","2,979.69 Cr.",Capital Goods
3375,542012,A-1 Acid Ltd,AAL,409.69 Cr.,122.91 Cr.,Chemicals
3376,542013,Dolfin Rubbers Ltd,DOLFIN,216.19 Cr.,60.53 Cr.,Automobile and Auto Components
3377,542019,Shubham Polyspin Ltd,SHUBHAM,26.81 Cr.,7.24 Cr.,Textiles
3378,542020,AKI India Ltd,AKI,138.75 Cr.,40.24 Cr.,Consumer Durables
3379,542025,Sun Retail Ltd,SUNRETAIL,11.02 Cr.,11.02 Cr.,Services
3380,542034,S. M. Gold Ltd,SMGOLD,19.07 Cr.,10.49 Cr.,Consumer Durables
3381,542046,Vivid Mercantile Ltd,VIVIDM,85.72 Cr.,47.15 Cr.,Realty
3382,542057,BCPL Railway Infrastructure Ltd,BCPL,178.44 Cr.,48.18 Cr.,Construction
3383,542066,Adani Total Gas Ltd,ATGL,"1,01,078.05 Cr.","25,269.51 Cr.","Oil, Gas & Consumable Fuels"
3384,542123,The Phosphate Company Ltd,PHOSPHATE,56.24 Cr.,17.43 Cr.,Chemicals
3385,542141,Techno Electric & Engineering Company Ltd,TECHNOE,"10,661.75 Cr.","4,051.47 Cr.",Construction
3386,542145,Roni Households Ltd,RONI,25.34 Cr.,8.62 Cr.,Services
3387,542155,Diksha Greens Ltd,DGL,2.58 Cr.,1.21 Cr.,Services
3388,542176,Aryan Share and Stock Brokers Ltd,ARYAN,6.45 Cr.,2.90 Cr.,Financial Services
3389,542206,Nivaka Fashions Ltd,NIVAKA,43.54 Cr.,33.09 Cr.,Textiles
3390,542216,Dalmia Bharat Ltd,DALBHARAT,"33,744.51 Cr.","14,172.69 Cr.",Construction Materials
3391,542231,Nila Spaces Ltd,NILASPACES,351.74 Cr.,130.14 Cr.,Realty
3392,542232,Shankar Lal Rampal Dye-Chem Ltd,SRD,733.06 Cr.,190.60 Cr.,Chemicals
3393,542233,Trejhara Solutions Ltd,TREJHARA,275.37 Cr.,192.76 Cr.,Information Technology
3394,542248,Deccan Health Care Ltd,DECCAN,51.10 Cr.,30.66 Cr.,Healthcare
3395,542285,Axita Cotton Ltd,AXITA,608.89 Cr.,213.11 Cr.,Textiles
3396,542323,KPI Green Energy Ltd,KPIGREEN,"12,079.43 Cr.","5,314.95 Cr.",Power
3397,542333,RPSG Ventures Ltd,RPSGVENT,"2,431.02 Cr.",996.72 Cr.,Services
3398,542337,Spencers Retail Ltd,SPENCERS,924.48 Cr.,379.04 Cr.,Consumer Services
3399,542351,Gloster Ltd,GLOSTERLTD,"1,007.27 Cr.",271.96 Cr.,Forest Materials
3400,542367,Xelpmoc Design and Tech Ltd,XELPMOC,212.62 Cr.,97.81 Cr.,Information Technology
3401,542383,Ritco Logistics Ltd,RITCO,659.64 Cr.,178.10 Cr.,Services
3402,542399,Chalet Hotels Ltd,CHALET,"19,328.05 Cr.","5,411.85 Cr.",Consumer Services
